student_efficacy,student_joy,student_broad_interest,student_epistemic_beliefs,student_instrumental_motivation,student_value_cooperation,student_enjoy_cooperation,student_environmental_awareness,parent_views_science,parent_enviro_concern,teacher_directed,teacher_inquiry_based,teacher_choice_support,teacher_perceived_feedback,teacher_adaptation_of_instruction,science_minutes_week,out_of_schools_study_hours,overall_science_ach,explain_scientifically,do_inquiry,interpret_data,teacher_extra_help,teacher_interest_learning,teacher_tells_performance,teacher_strengths,teacher_areas_improve,teacher_how_improve,students_investigation,teacher_explains_relevance,students_design,teacher_explains_application,students_draw_conclusions,students_argue,students_laboratory,students_explain_ideas,teacher_waits_quiet,teacher_noise_disorder,students_dont_listen,work_team,student_career,student_job,nervous,be_best,want_top_grades,ambitious,worry_grades,good_listener,ict_home,ict_interest,ict_competence,ict_autonomy,ict_out_sch,ict_out_leisure,disciplinary_climate
0.3277,0.5094,-0.0908,0.231,0.3708,0.0333,0.9455,-0.4046,NA,NA,NA,NA,NA,NA,NA,225,10,542.918,561.912,584.477,550.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,4,4,4,2,4,NA,NA,NA,NA,NA,NA,NA
1.4432,-0.6306,-0.2112,-0.9733,-0.7778,-2.8294,-0.8088,-0.4883,NA,NA,-0.6102,0.4322,-0.9266,-1.5255,-0.3816,245,12,463.244,438.09,410.412,371.638,4,1,1,1,1,1,1,3,4,4,1,1,4,3,3,3,3,1,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,0.0332
-0.7246,0.0388,-0.7547,-0.1933,0.8353,-0.6214,1.5604,-0.0792,NA,NA,-0.9667,1.154,0.5683,1.9672,2.0469,225,13,486.129,602.12,596.963,578.849,1,1,4,3,4,4,1,1,3,1,1,2,2,2,2,4,3,2,1,3,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,0.0542
-0.8873,0.125,-0.0908,-0.1496,-0.7778,-1.3255,0.395,-1.2326,NA,NA,-1.0416,0.0326,-1.2399,-0.8636,-0.3816,225,5,629.546,655.957,633.692,642.298,3,3,2,2,1,1,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,4,3,3,2,4,NA,NA,NA,NA,NA,NA,-0.2683
0.3155,0.5094,0.5305,-0.1933,0.3708,-1.4959,-1.4719,-0.5727,NA,NA,-0.6102,3.1829,1.4475,0.0134,-0.3816,0,NA,384.657,337.754,404.521,379.132,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,-2.4162
-0.3932,-1.6644,0.6841,1.225,-0.2152,-0.5546,-0.2385,-0.1116,NA,NA,0.3774,0.188,0.1869,1.1063,0.687,575,NA,480.732,473.737,386.381,465.052,2,2,3,3,4,3,3,2,2,2,3,4,3,2,1,2,2,3,2,3,4,4,3,3,3,2,NA,NA,NA,NA,NA,NA,-1.189
NA,NA,NA,NA,NA,0.0333,-0.2882,NA,NA,NA,-2.4476,2.7723,1.4475,NA,NA,65,NA,295.906,273.148,170.026,237.532,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,NA,NA,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,-2.1849
-0.2163,0.6373,0.9311,0.5023,-0.2874,1.1548,-0.2882,1.2283,NA,NA,NA,NA,NA,NA,NA,450,1,539.433,560.655,521.4,523.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,4,3,4,2,3,NA,NA,NA,NA,NA,NA,NA
0.3155,0.4849,-0.2458,-0.1933,0.3708,0.0333,-0.2882,2.2983,NA,NA,-0.5943,0.1782,1.4475,0.0134,-0.3816,0,NA,500.166,525.066,522.001,516.626,1,1,2,2,2,2,3,3,3,2,3,3,3,1,4,4,4,3,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1.8837
0.5445,-0.1379,-0.0774,-0.1933,-0.7778,-2.215,-2.291,-0.2491,NA,NA,0.5895,-0.709,0.4284,0.5054,0.687,60,NA,372.244,345.493,324.997,332.265,1,2,2,3,3,2,4,3,3,3,4,4,3,3,1,3,1,1,3,3,2,2,3,2,3,3,NA,NA,NA,NA,NA,NA,-0.9985
-0.2192,2.1635,0.8185,-2.7904,1.7359,0.0333,0.2835,0.847,NA,NA,1.1203,0.8499,0.3719,1.0606,-0.787,450,23,503.149,546.902,512.55,541.955,1,1,3,3,3,3,3,3,2,1,2,1,3,2,3,3,3,3,1,1,4,4,4,4,2,4,NA,NA,NA,NA,NA,NA,0.0039
0.1258,2.1635,0.5305,2.1552,1.7359,0.0333,-0.2882,1.5141,NA,NA,2.0781,0.7828,-0.1164,1.0606,2.0469,0,14,484.981,464.372,443.847,500.382,2,2,3,3,3,3,1,3,3,1,1,3,4,2,3,4,3,3,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,0.4541
0.9375,2.1635,0.7736,2.1552,1.7359,-0.7464,-0.2882,1.6265,NA,NA,1.4501,0.5791,1.4475,1.1758,1.3974,450,13,520.381,590.395,552.976,577.995,1,1,4,3,3,3,2,2,3,1,2,3,3,2,3,3,4,3,1,1,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,0.8351
1.4655,-0.8208,-0.2545,-1.3692,0.3708,0.0333,-0.2882,-1.475,NA,NA,0.4505,0.9452,-0.1164,0.0134,-0.3816,NA,7,374.023,380.069,381.21,405.337,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,3,3,4,3,NA,NA,NA,NA,NA,NA,-1.0005
-1.0524,-2.1154,-1.3032,-1.3692,-0.7778,-2.215,-0.9705,-2.0067,NA,NA,-0.6102,0.8427,0.9209,2.4994,-0.3816,450,NA,460.233,490.882,498.805,504.797,1,2,4,4,4,4,2,2,1,2,2,2,3,2,2,3,3,1,3,3,4,4,4,3,3,3,NA,NA,NA,NA,NA,NA,-0.4858
1.198,1.1074,0.6584,1.5073,0.9798,-1.3255,0.395,0.4749,NA,NA,0.5169,0.7512,0.9133,0.376,0.3379,450,30,507.012,535.693,502.014,543.042,1,1,3,3,2,2,2,1,3,1,1,3,2,2,2,3,2,2,2,1,3,3,3,4,3,4,NA,NA,NA,NA,NA,NA,-0.5154
1.8792,0.5094,0.0979,2.1552,-0.7778,-0.3,1.5604,1.1561,NA,NA,1.1203,0.5219,1.4475,0.0134,0.6524,450,19,598.874,611.092,582.804,621.516,1,1,2,2,2,2,1,1,4,1,2,4,2,2,4,4,4,2,3,3,2,4,4,4,2,4,NA,NA,NA,NA,NA,NA,1.8837
-2.1198,0.0388,-0.9308,2.1552,0.3708,1.4758,2.2879,-1.487,NA,NA,2.0781,-0.121,1.4475,2.4994,2.0469,0,NA,508.412,477.332,440.05,492.437,1,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,3,2,2,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,-0.4766
-3.7565,-2.1154,-2.4981,-1.2487,0.3708,-0.1238,-0.2882,-1.2707,NA,NA,0.2483,-0.9678,1.4475,1.0168,-0.3816,600,2,374.491,427.192,397.658,419.887,1,1,3,NA,3,3,3,4,4,3,4,4,3,2,4,NA,3,1,2,2,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,0.7727
0.5327,0.5094,0.7736,0.7973,0.7648,0.891,1.4116,1.1561,NA,NA,-0.6102,3.1829,-1.0718,0.0134,-0.3816,450,NA,540.361,564.23,529.9,549.82,3,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,4,4,4,1,4,NA,NA,NA,NA,NA,NA,-1.0005
-1.0524,-0.4228,0.6584,0.0341,1.0728,0.5587,-0.2882,1.1528,NA,NA,2.0781,0.7398,1.4475,2.4994,1.0172,0,4,516.266,490.53,505.196,520.629,1,1,4,4,4,4,3,1,2,1,3,4,3,1,3,1,4,3,2,2,4,4,4,4,3,3,NA,NA,NA,NA,NA,NA,-0.4291
0.5037,1.6403,0.1186,0.9214,0.0125,1.2787,1.0205,0.9006,NA,NA,0.395,-0.0195,0.9133,-0.5596,0.672,0,NA,567.864,568.462,563.113,548.635,1,1,4,1,1,1,2,2,3,3,2,4,4,2,3,3,3,4,2,3,2,4,4,4,2,4,NA,NA,NA,NA,NA,NA,0.0039
0.5008,2.1635,2.4511,0.676,-0.0486,0.6732,1.5899,0.7035,NA,NA,2.0781,1.0116,1.4475,2.4994,2.0469,0,NA,624.64,677.418,678.764,672.102,1,1,4,4,4,4,2,1,4,1,1,2,3,1,3,2,3,3,1,2,2,4,4,3,4,3,NA,NA,NA,NA,NA,NA,-0.3506
-0.7068,0.5094,0.0979,-0.1933,0.0125,0.0333,-0.2882,-1.2707,NA,NA,-0.6102,-1.2753,0.3758,0.0134,-0.3816,450,NA,485.011,516.744,533.859,483.19,1,2,2,2,2,2,4,3,4,3,4,4,4,2,2,2,2,3,2,3,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,-0.6051
0.7216,2.1635,1.4193,2.1552,1.7359,2.1017,2.2879,0.9006,NA,NA,2.0781,2.07,1.4475,2.0902,1.3754,450,26,595.575,599.909,521.955,588.854,1,1,3,4,4,4,1,1,2,1,1,1,2,1,4,4,4,4,1,1,3,4,4,4,2,4,NA,NA,NA,NA,NA,NA,1.8837
1.4824,2.1635,2.4511,1.5073,0.3708,1.0765,-0.2882,3.2811,NA,NA,0.658,0.9806,0.1239,2.4994,1.0006,65,20,563.023,542.864,535.071,552.458,3,2,4,4,4,4,1,1,1,2,1,4,4,2,2,2,1,3,2,2,4,3,4,4,4,3,NA,NA,NA,NA,NA,NA,-0.766
3.2775,0.8225,0.5305,0.7817,0.3708,2.1017,0.5759,1.2318,NA,NA,-0.0718,-0.4336,0.9133,-1.1537,2.0469,450,38,567.026,569.041,561.569,637.688,1,1,2,1,1,1,3,3,4,3,4,3,3,1,3,3,3,4,2,2,3,4,4,4,2,3,NA,NA,NA,NA,NA,NA,0.5529
1.4831,0.475,0.3721,1.5073,-0.7778,-0.116,1.164,1.6265,NA,NA,0.658,1.1284,1.4475,1.0606,0.672,450,10,563.947,728.767,659.319,725.411,1,1,3,3,3,3,2,2,1,2,1,1,2,1,4,2,4,3,3,3,2,3,4,4,2,3,NA,NA,NA,NA,NA,NA,0.7916
-1.2081,0.0992,-0.2052,-0.1933,0.3708,1.0073,-0.7876,-1.0211,NA,NA,-0.6102,-0.2679,-1.0718,0.0134,-0.3816,400,20,464.116,395.886,431.076,439.43,3,3,2,2,2,2,4,3,3,2,2,4,3,2,3,3,3,4,2,2,3,4,3,3,2,2,NA,NA,NA,NA,NA,NA,0.0039
-1.0524,0.5094,0.579,-0.1933,0.3708,0.0333,-0.2882,0.6768,NA,NA,-0.0804,-0.1837,-1.0718,1.0606,0.6524,320,21,308.55,293.109,261.916,318.673,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,0.0039
0.1361,0.0992,-0.6723,1.1174,0.0125,0.3895,1.5604,0.0194,NA,NA,1.4501,0.7069,1.4475,-0.4379,0.0601,360,14,464.836,493.932,479.936,492.935,1,1,3,2,2,1,2,1,3,1,2,4,2,1,4,1,2,4,2,3,3,4,4,4,2,4,NA,NA,NA,NA,NA,NA,-0.4127
0.2791,-0.6427,-0.0935,-0.1933,-0.7778,-0.6214,-0.2882,1.621,NA,NA,-0.6102,1.1001,-0.1164,0.5948,0.672,0,25,457.459,501.183,426.436,444.72,2,2,3,2,2,2,2,3,2,2,2,1,3,1,2,1,3,2,3,3,4,4,4,4,3,3,NA,NA,NA,NA,NA,NA,-0.8008
1.236,2.1635,1.0687,1.1174,0.8732,0.0333,-0.847,0.8362,NA,NA,-1.0299,-0.5678,-2.1709,-1.5255,-1.9656,90,20,569.344,615.059,570.771,605.882,4,4,1,1,1,1,4,3,4,3,2,4,2,3,4,4,4,3,2,3,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1.3818
-0.8601,-0.5781,-0.4128,0.827,-0.7778,-1.6621,-0.8088,-0.0081,NA,NA,2.0781,0.9353,0.3719,-0.071,0.672,85,21,466.262,473.272,477.243,508.222,1,1,4,NA,2,1,1,3,1,1,3,4,3,1,3,3,3,2,3,3,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,0.0039
-0.661,0.5094,-0.3744,-0.1933,-0.7778,0.748,-0.2882,0.0194,NA,NA,-0.6102,0.9452,-0.1164,0.0134,-0.3816,400,NA,417.485,496.123,395.664,440.871,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,3,3,2,3,NA,NA,NA,NA,NA,NA,-1.0005
0.1361,0.5094,0.5305,1.1174,0.3708,1.4758,1.5604,-0.1679,NA,NA,-2.4476,0.901,1.4475,2.4994,2.0469,225,70,393.469,452.281,471.283,409.139,1,1,4,4,4,4,3,1,3,1,1,1,4,1,3,3,3,3,2,2,3,3,4,3,3,4,NA,NA,NA,NA,NA,NA,0.0039
-1.0524,-0.1522,0.5305,-0.1933,0.4152,2.1017,0.5759,-0.0809,NA,NA,0.2564,-0.3512,0.6375,0.3108,2.0469,300,32,409.176,387.807,412.353,344.416,1,2,4,2,2,2,3,3,3,2,3,4,3,3,4,4,4,4,2,3,4,4,3,4,4,3,NA,NA,NA,NA,NA,NA,1.0867
-1.919,-1.0264,NA,-1.021,-0.1726,-0.6214,-0.7876,-0.8579,NA,NA,NA,1.0679,NA,1.2872,NA,315,NA,375.031,389.685,353.082,325.391,NA,NA,2,4,3,NA,1,3,2,2,1,3,1,2,1,1,1,2,2,2,3,3,3,3,3,2,NA,NA,NA,NA,NA,NA,-2.4162
-0.9134,-0.8208,0.5987,-0.1933,0.3708,-1.4216,-0.6455,-0.5566,NA,NA,0.7194,0.5717,0.6375,1.0606,0.0214,275,39,533.297,540.12,587.526,512.317,1,2,3,3,3,3,3,2,3,1,2,2,3,2,4,4,3,3,2,2,4,3,4,2,2,4,NA,NA,NA,NA,NA,NA,1.3185
-0.0519,2.1635,0.4913,1.5636,0.7648,0.748,0.395,0.4213,NA,NA,1.4501,0.8911,1.4475,1.0606,0.702,275,16,562.399,597.382,609.18,615.633,1,1,3,3,3,3,1,1,3,1,3,2,3,1,4,4,4,4,2,2,2,4,4,4,1,4,NA,NA,NA,NA,NA,NA,1.8837
-0.9003,0.5094,2.4511,-0.1933,0.7648,0.5587,0.9675,-0.3864,NA,NA,-0.3597,0.4732,-0.1164,0.0134,-0.3816,250,31,485.802,496.499,510.351,487.202,2,2,2,2,2,2,2,3,4,2,2,2,3,1,3,3,3,3,2,2,3,3,4,3,3,3,NA,NA,NA,NA,NA,NA,0.2884
-1.2078,-0.7662,-0.1101,0.5824,-0.4595,-1.4959,0.395,0.0924,NA,NA,-0.5291,-0.9846,0.1904,-0.6289,-0.787,90,19,551.106,500.91,565.713,458.206,2,3,3,1,1,2,4,3,4,3,3,4,4,2,4,4,3,1,3,3,4,3,3,2,3,4,NA,NA,NA,NA,NA,NA,1.0389
-0.2303,-0.6427,-0.0529,-0.5033,-0.0948,0.3895,-0.9705,-0.7445,NA,NA,-0.7821,-0.269,-0.8046,-0.3267,0.3379,200,31,441.827,386.644,445.01,400.798,3,3,2,2,1,2,3,3,4,2,3,3,4,3,3,2,3,4,2,2,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,-0.6614
-0.5651,-2.1154,-1.153,-0.5013,0.3708,-1.3255,-0.9124,-0.7465,NA,NA,1.9653,-0.121,-0.6954,NA,NA,0,NA,329.033,370.466,345.411,386.793,2,3,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,2,2,2,NA,3,3,2,3,3,NA,NA,NA,NA,NA,NA,0.0039
-1.0479,-1.4885,-1.3032,-0.3409,-1.3072,-0.2986,0.6615,0.6519,NA,NA,-0.3048,-1.4824,-0.1495,-0.7181,0.6374,275,9,543.961,526.557,621.093,499.897,1,2,3,2,1,1,4,4,4,4,3,4,4,2,1,1,1,2,4,4,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,-2.4162
-0.0746,0.5094,-0.3744,-0.1933,-0.7778,0.0333,-0.2882,-0.5468,NA,NA,0.5087,-0.5645,-0.2651,-0.8345,0.6524,275,15,662.522,657.428,718.488,652.929,2,2,2,1,1,1,3,3,4,3,3,4,3,2,3,3,4,3,3,3,4,3,4,3,2,3,NA,NA,NA,NA,NA,NA,0.5952
0.9713,1.3705,0.5392,0.231,1.7359,0.5587,0.5759,2.2983,NA,NA,1.3233,0.2829,1.4475,2.0902,2.0469,385,9,554.724,564.291,577.792,540.186,1,1,3,4,4,4,2,2,3,2,2,4,3,1,4,4,4,3,1,1,1,4,4,4,1,3,NA,NA,NA,NA,NA,NA,1.8837
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.557,605.505,614.251,519.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA
0.3155,0.0388,-2.4981,-0.1933,-0.7778,-1.039,-0.2882,-0.7257,NA,NA,1.1203,0.3868,1.4475,0.7051,1.0172,275,6,500.676,585.13,604.67,532.09,1,1,2,3,2,3,2,1,3,2,2,4,3,1,4,4,4,2,3,3,2,3,3,3,2,3,NA,NA,NA,NA,NA,NA,1.8837
-0.2227,0.5094,-0.9308,-0.9398,0.3708,0.0333,-0.2882,0.0194,NA,NA,0.4505,0.9452,-0.1164,0.2718,0.6524,275,NA,498.795,519.429,522.028,483.158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,2,2,2,3,3,2,2,3,NA,NA,NA,NA,NA,NA,1.8837
-0.4017,-0.8208,-0.3683,-0.1933,-0.2552,0.0333,-0.2882,-0.6178,NA,NA,-0.2213,-1.296,-1.0718,-1.5255,-0.787,275,29,499.964,482.011,512.78,471.183,3,3,1,1,1,1,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,3,3,3,2,3,NA,NA,NA,NA,NA,NA,0.2829
-1.0408,-2.1154,-1.2847,-0.5013,0.7429,-1.3255,-1.0775,-0.9672,NA,NA,0.4505,0.3737,0.5503,-1.5255,-0.3816,250,24,472.878,552.431,561.847,534.732,2,2,1,1,1,1,3,3,3,2,2,2,3,2,3,3,3,2,2,1,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,0.0039
0.7032,-1.0286,-0.4019,0.8623,-0.5555,-1.039,1.1414,0.3546,NA,NA,0.9505,0.4985,1.4475,1.7852,2.0469,250,10,549.363,618.311,607.133,568.815,1,1,3,3,4,4,2,1,2,1,2,4,4,3,4,4,3,2,3,2,2,4,4,3,3,4,NA,NA,NA,NA,NA,NA,0.8033
-1.4296,-0.8208,-2.4981,-0.1933,0.3708,0.748,-0.2882,-1.0593,NA,NA,2.0781,0.7448,1.4475,2.4994,2.0469,250,5,540.087,535.128,572.542,522.152,1,1,4,4,4,4,1,1,3,1,1,4,3,1,4,4,3,4,2,2,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,1.3185
0.3155,0.5094,0.1409,0.5975,-0.5555,-0.5546,1.5604,-0.4218,NA,NA,0.7282,1.2211,1.4475,1.2423,0.672,225,NA,566.514,646.853,621.72,563.934,1,1,4,2,4,3,1,1,2,1,1,3,2,1,2,1,1,3,3,2,2,4,3,4,3,4,NA,NA,NA,NA,NA,NA,-0.9752
-0.0234,-0.3793,-0.2052,-0.1933,-1.9301,1.3777,-0.2882,0.7589,NA,NA,1.4501,-0.2563,1.4475,1.0606,2.0469,55,20,501.513,564.883,632.278,538.765,1,1,3,3,3,3,3,3,3,3,3,4,2,2,3,4,4,4,4,4,1,4,3,4,1,3,NA,NA,NA,NA,NA,NA,1.2422
1.4401,1.4062,1.2664,0.8577,1.356,-0.482,-0.9705,0.3111,NA,NA,1.4501,-0.4778,0.5458,0.5146,0.0386,350,6,748.334,708.909,765.53,674.58,2,1,2,3,2,3,4,3,4,1,3,4,3,2,3,3,4,3,1,2,1,3,3,4,1,3,NA,NA,NA,NA,NA,NA,0.8351
0.3418,0.5094,-0.4651,2.1552,-1.1073,2.1017,-0.4374,0.4363,NA,NA,0.2012,-0.7043,-0.9899,-0.7906,-0.3118,225,8,546.234,562.941,606.162,534.618,1,3,4,1,1,1,2,4,4,4,2,4,3,4,3,4,3,4,4,4,1,3,4,2,1,3,NA,NA,NA,NA,NA,NA,0.9373
-0.0591,0.5094,0.6496,-0.1933,1.0388,0.0333,-0.2882,-0.4218,NA,NA,0.4505,-0.0993,0.7896,1.0606,0.6524,275,8,534.03,585.11,587.485,494.99,2,1,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,1,2,3,4,4,3,2,3,NA,NA,NA,NA,NA,NA,0.8934
-1.0524,-1.0127,-2.4981,-0.1933,-1.5357,-0.7799,0.6615,0.0194,NA,NA,-1.5358,-0.9295,-1.4644,-1.5255,-1.274,275,26,516.747,567.79,558.906,540.194,3,3,1,1,1,1,4,4,4,4,3,3,3,2,3,3,3,2,4,4,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,-0.2336
-0.2412,-0.1379,0.3643,2.1552,-0.5555,0.0333,0.0407,0.0648,NA,NA,0.7888,0.1034,-0.0576,-0.6241,-0.3562,225,18,612.361,616.966,651.66,589.443,1,2,2,2,1,1,2,3,4,2,2,3,3,2,3,2,3,3,3,2,2,3,2,3,2,2,NA,NA,NA,NA,NA,NA,-0.3506
NA,NA,NA,NA,NA,1.3777,0.9675,-0.9779,NA,NA,-0.6541,3.1829,-1.0718,-1.5255,NA,275,25,387.349,407.911,418.607,345.15,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,NA,NA,1,3,3,4,2,3,NA,NA,NA,NA,NA,NA,-1.4766
0.7388,0.125,0.0223,0.5804,1.7359,1.0765,0.4252,0.0194,NA,NA,-1.315,-1.3906,-1.9635,-0.8345,-1.2428,275,12,615.286,608.097,586.367,539.359,4,4,2,1,1,1,4,4,4,3,4,3,4,3,3,2,2,3,1,1,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,-0.5436
0.302,2.1635,1.0401,0.5975,1.7359,-0.7799,-0.2882,0.9775,NA,NA,1.1203,0.7116,1.4475,-0.6241,0.687,275,37,732.578,690.804,713.012,710.817,1,1,2,2,1,1,2,3,3,2,1,2,3,1,4,4,4,2,1,1,3,4,4,3,4,3,NA,NA,NA,NA,NA,NA,1.8837
0.1239,-0.197,0.3643,0.5023,0.3708,0.0333,0.9455,-0.3864,NA,NA,0.2483,-0.2534,0.141,0.376,-0.3816,275,35,483.516,499.875,463.846,462.69,2,2,3,3,2,2,4,3,3,2,3,4,3,2,2,2,2,3,2,2,2,3,3,4,2,4,NA,NA,NA,NA,NA,NA,-0.7439
-0.2266,-0.3398,0.3721,0.2674,-0.494,0.0333,-0.2882,-0.0866,NA,NA,0.4505,0.3347,-0.6536,0.7708,-0.8348,250,25,550.504,429.971,479.057,403.942,3,3,2,2,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,3,2,3,4,3,2,3,NA,NA,NA,NA,NA,NA,0.0039
-2.4371,-0.8208,-2.4981,-0.1933,-0.494,2.1017,-0.2882,0.0194,NA,NA,-1.6517,0.9452,-2.1787,-0.9479,-1.9656,250,NA,470.145,491.439,455.85,431.273,4,3,3,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,2,3,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,0.5529
-0.0663,-0.119,-0.1239,-0.1933,-0.5375,-1.039,0.9675,-0.1306,NA,NA,-1.0416,0.4036,-1.0718,-1.1537,-1.2982,275,15,621.028,662.291,611.242,587.303,3,3,2,1,1,1,1,3,4,2,2,3,3,2,3,3,2,2,3,3,1,4,3,3,1,3,NA,NA,NA,NA,NA,NA,-0.4458
2.3674,0.5094,0.0805,2.1552,0.3708,0.4713,-1.7176,-0.7299,NA,NA,0.4587,-0.125,-0.4527,-1.5255,-0.3816,250,11,601.351,577.766,624.764,544.039,2,2,1,1,1,1,4,2,3,2,3,3,3,2,4,4,3,3,2,2,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,1.3185
3.2775,-0.2145,0.9659,-0.1933,-0.2874,0.9978,0.5759,3.2811,NA,NA,-0.6102,-0.0432,1.4475,0.0134,-0.3816,275,20,506.845,457.289,485.152,413.118,1,1,2,2,2,2,3,3,3,3,3,3,4,1,4,3,1,3,2,3,1,4,4,4,1,3,NA,NA,NA,NA,NA,NA,0.0198
-0.7059,-0.5781,-0.2593,-0.1933,0.3708,0.0333,-0.2882,-0.3204,NA,NA,-0.3597,0.1217,-0.7115,-0.6241,-0.3816,275,9,621.667,584.748,643.778,578.047,3,3,2,2,1,1,3,3,3,3,2,3,3,2,3,3,3,3,2,2,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,0.2829
0.5331,0.0992,0.4263,0.231,0.3708,0.3821,-0.2882,0.5281,NA,NA,0.4505,0.3376,0.6375,0.8849,0.0214,250,31,682.749,673.619,717.315,656.351,1,2,3,2,3,3,3,2,3,2,2,3,3,2,3,4,3,2,2,2,3,4,4,4,2,3,NA,NA,NA,NA,NA,NA,0.4541
-0.3039,-0.8208,-0.14,-0.1933,0.3708,0.0333,-0.2882,0.2558,NA,NA,-0.0718,0.796,-0.1164,0.648,0.0214,275,25,564.392,558.46,574.408,507.784,2,2,3,2,2,3,2,2,2,3,2,3,2,1,4,4,4,3,2,2,2,4,4,3,3,3,NA,NA,NA,NA,NA,NA,1.8837
0.3155,0.0992,0.2335,-0.7854,-0.7956,0.891,2.2879,-0.7078,NA,NA,-0.4473,-0.1076,-1.2399,0.027,-0.3816,250,NA,611.792,595.862,623.699,595.021,3,3,2,2,1,3,2,3,4,3,2,3,3,3,3,4,4,3,3,NA,3,3,4,3,2,4,NA,NA,NA,NA,NA,NA,1.2422
3.2775,2.1635,2.4511,2.1552,1.7359,-0.3,-0.2882,3.2811,NA,NA,2.0781,3.1829,1.4475,2.4994,2.0469,275,25,469.01,462.401,514.08,434.094,1,1,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,2,1,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1.8837
-0.39,-1.0676,-1.6194,0.231,-1.9301,-1.3255,-0.2882,-0.3864,NA,NA,-0.9558,-1.4944,0.0487,0.0134,0.0214,250,10,440.91,458.937,505.046,448.245,1,3,2,2,2,2,4,3,4,3,4,4,4,3,2,1,3,2,4,4,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,-0.6661
0.1238,-0.1379,0.1537,1.1836,1.3336,0.9978,-0.2882,-0.22,NA,NA,0.5895,0.6226,0.8213,-1.002,0.0601,50,25,514.147,468.682,500.133,442.108,1,1,1,1,1,1,2,1,3,2,3,4,2,1,3,2,2,3,1,1,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,-0.3843
0.3155,0.5094,0.6584,1.5636,0.3708,-0.3,-0.2882,0.2054,NA,NA,2.0781,0.138,1.4475,2.0902,2.0469,250,35,584.233,596.123,593.311,629.531,1,1,3,4,4,4,3,3,3,3,2,3,2,3,3,4,3,2,2,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,0.9373
1.5079,-0.2145,-1.6194,-0.1933,1.356,-1.3255,-0.9705,-0.1679,NA,NA,0.4505,0.165,1.4475,1.0606,-1.2428,275,30,423.098,450.24,460.344,467.99,1,1,3,3,3,3,3,3,3,2,2,4,2,4,2,2,2,2,1,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,-0.7439
